年,月,日,標題,內容,報社
2020,2,11,《奧斯卡紅毯》基哥換女伴  76歲凍齡媽很有型,基努李維帶俐落有型的媽媽一起走紅毯。性格男神「基哥」基努李維去年11月牽著女友亞歷山德拉格蘭特的手公開亮相電影紅毯，引起粉絲熱議，他昨出席奧斯卡紅毯時，身邊換了一個新女伴，原來是他的媽媽派翠西亞，但令人驚豔的是，基努李維的媽媽已經76歲，但她身材纖瘦，造型更是俐落有型，讓不知情的人還以為「基哥換女友了」，凍齡媽媽意外搶鏡。,自由時報
2020,2,11,《奧斯卡紅毯》黑寡婦透視   驚奇隊長深V   女英雄「金」美,思嘉喬安森以一襲透視感銀金色長尾禮服現身。,自由時報
2020,2,15,天然 培育鑽石 競相拚永續, 奧斯卡頒獎典禮上，全球都看到莎莉賽隆、蓋兒加朵等女星戴著閃亮亮的美鑽珠寶登上紅毯。看準奧斯卡紅毯強大的聚焦力，由鑽石7大業界龍頭商所組成的鑽石生產商協會（Diamond Producers Association，見稱DPA）特別與眾多一線星級造型師合作，希望透過眾多好萊塢明星的演繹，讓更多人見識到天然開採鑽石的魅力，因為號稱環保又平價的實驗室培育鑽石（Lab grown diamond）市場，已經以每年15~20％的速度快速成長。實驗室培育出來的人造鑽石和天然鑽石有何不同？2018年美國聯邦貿易委員會（US Federal Trade Commission）裁定由實驗室培育出的鑽石和天然開採鑽石的科學組成並無二致，也就是說法律規定實驗室培育鑽石不是假鑽、是真鑽；美國為全球第一大鑽石市場，這項法規的影響無疑深遠。另一方面，由全球最大的7個鑽石開採商（包括De Beers、Alrosa、Rio Tinto等）組成的DPA則宣稱專業儀器可以檢測出兩者的差異、實驗室培育鑽石在二手拍賣市場毫無價值。不論你相信的是哪一派說法，跟據英國BBC的報導，新世代消費者購買實驗室培育鑽石的意願高達70％，這個市場快速成長是不爭的事實，連最大的鑽石商戴比爾斯集團（De Beers Group）都推出自營的實驗室培育鑽石品牌Lightbox Jewelery。除了價格，最大的賣點是「環保」。據Frost & Sullivan顧問公司在2014年推出的報告指出，傳統開採一克拉天然鑽石需要挖翻約250噸的土壤，光是2018就開採了近1.5億克拉的鑽石，礦洞之大從外太空就能清楚看見。採礦還有污染水源、破壞棲地與生態等長期影響，礦工的收入與工作環境也備受抨擊。問題是，實驗室培育的鑽石免除這些問題就環保嗎？答案是：看廠牌。長期支持環保的好萊塢巨星李奧納多提卡皮歐投資的Diamond Foundry未來鑽石（台灣由JOY COLORi引進）為例，該品牌強調使用乾淨可持續的太陽能源、並經認證為零排碳。但並非所有的實驗室培育鑽石都有獲得認證，因為製作過程需要以人為方式創造高溫高壓的環境，相關資訊無法公開透明是大部分廠商最大的問題；美國聯邦貿易委員會甚至警告這些廠商不可自稱環境友善。另一方面，DPA強調數據公開透明，並強力規範成員的永續作法。DPA指出他們委託調查結果發現，天然開採鑽石的碳足跡為人造鑽的1/3，並指出天然鑽廠商生產過程中所使用的水有83%都有回收使用。他們也提出更多人道對待及公平交易的規劃，協助提升採礦社區的生活。鑽石大戰正式開打？或許在實際銷售層面上，這兩種不同價位帶的鑽石吸引的是全然不同的客群，往後在市場上如同14K、18K金，或淡水珍珠、海水珍珠並存。但無論你選購的鑽石生長於大自然或實驗室，當雙方競相提供更永續環保的選擇，地球就會是最大的贏家。,聯合報
2020,2,15,禮服回收再製 環保不減時尚,環保議題備受重視，作為製造龐大汙染的時尚工業內的一份子，許多品牌也透過各種手段試圖對環境做出補償。日前在奧斯卡頒獎典禮上，不少名人的服裝也都呼應了環保概念，不只在當晚穿出讓人印象深刻的造型，同時也發揮自身影響力來讓更多人能關注此重要議題。今年的影后入圍者瑟夏羅南（Saoirse Ronan），才25歲就已經被視為好萊塢新生代實力派代表，連續多年都帶來極為優秀的作品。她在今年的BAFTA與奧斯卡頒獎典禮中都穿著由GUCCI設計的禮服，而她在奧斯卡穿的蓬裙上身其實就是從BAFTA上那件禮服布料回收再製而成，使用可回收面料位女星製作服裝這也是GUCCI這些年持續在做的事情。除了瑟夏羅南之外，近期他們也為法國歌手、作詞人兼靈感繆斯Lou Doillon打造了一件可持續性刺繡禮服。Louis Vuitton在今年的奧斯卡同樣也為多名女星訂製環保服飾，像是凱特琳德弗身上穿的刺繡裝飾絲緞紅洋裝就經過Red Carpet Green Drees（RCGD）永續認證，蕾雅瑟杜的白色洋裝也是由有機絲緞所製成。另一方面，今年的奧斯卡影帝瓦昆菲尼克斯則是選擇在整個漫長的頒獎季節都穿著同一套Stella Mccartney訂製的西裝，減少浪費與耗損。兩者的合作可以說是演藝界與時尚界的環保小尖兵的相遇，Stella Mccartney向來致力發展永續、使用環境友善面料打造各種設計，而瓦昆長年吃素，並拒絕穿真皮的皮鞋等等，種種的實際行動也完美呼應他「人類不該擅闖自然世界，掠奪其資源」的得獎感言。,聯合報
2020,2,11,瑪格蘿比 薄紗脫俗 芮妮齊薇格 不對稱未來感, 奧斯卡金像獎登場，眾家明星仍在紅毯上拚帥比美。女星們吹起經典風格，多選擇黑色禮服或剪裁簡約的款式走上紅毯，把焦點放在服裝的材質與細節巧思。正裝造型仍是男星們的主流選擇，依靠材質或是挑選不同剪裁，來撐出氣勢。包括「小丑女」瑪格蘿比、潘妮洛普克魯茲、露西波頓及在典禮中演出的怪奇比莉都以CHANEL服裝出席典禮，瑪格蘿比的薄紗禮服胸前搭配寶石裝飾，露肩緞帶長袖設計復古飄逸脫俗；潘妮洛普則是穿上綴有山茶花的蓬裙，搭配珍珠腰帶顯得更為優雅。選穿DIOR的莎莉賽隆與娜塔莉波曼，分別以高衩曳地禮服與長袍裝展現霸氣。莎莉賽隆用不對稱剪裁搭配Tiffany & Co.鑽石項鍊穿出個性，娜塔莉波曼的精緻貴氣刺繡薄紗外罩長袍，混搭卡地亞珠寶流露皇后般的氣勢。本屆影帝的嬌妻魯妮瑪拉穿著鏤空雕花禮服，則是出自Alexander Mcqueen手筆；瑟夏羅南的GUCCI禮服以黑白立體飾裙配粉藍色長裙，打造高調的層次美。毫無懸念拿下影后的芮妮齊薇格身穿ARMANI露單肩不對稱長袖訂製服以貼身設計展露曲線，亮片堆疊的細節又帶點未來感。同樣穿ARMANI的最佳女配角蘿拉鄧，禮服上的流蘇裝飾則是流露一絲東方韻味。蕾雅瑟杜的Louis Vuitton黑白花苞蓬裙，上下身風格迥異的剪裁同時結合了現代與古典兩種風貌。「黑寡婦」思嘉莉約翰森的Oscar de la Renta金色緞面禮服，以細線纏繞的設計呈現慵懶的垂墜姿態。CELINE玫瑰金色亮片與珠綴高級訂製斗蓬禮服則是用胸前深V又開高衩的剪裁，讓布麗拉森既能重現銀幕上女超人的帥氣丰采同時火辣性感。黑出層次 雷米馬利克第一帥男星們的紅毯戰袍，包括了Tuxedo、絲瓜領禮服仍是多數人的最佳選擇；而在這當中，上屆影帝雷米馬利克的Saint Laurent黑色劍領雙排扣西裝被認為穿得最出色，內搭黑色襯衫與同色領結。雖是一身黑，但由不同的質感堆疊，創造出豐富的層次，加上合身的剪裁，成為奧斯卡紅毯第一帥。而曾經獲得最佳男配角的馬赫夏拉阿里也是一身黑的造型，不過他這套Ermenegildo Zegna XXX的西裝，在剪裁上則顯見巧思，把和服綁帶的元素運用其中，而顯得獨特。其他像是入圍最佳男主角及男配角的安東尼奧班德拉斯、李奧納多迪卡皮歐、湯姆漢克斯，還有獲得本屆影帝的「小丑」瓦昆菲尼克斯等人，穿搭都是走經典路線，黑色西裝外套內搭白襯衫、黑領結。在眾多身穿正裝的男星中，堤摩西柴勒梅德的休閒偏街頭的造型，則獲得網友們的熱烈討論，有部分的人認為打破傳統，不尊重典禮。然而，此次有登台表演的怪奇比莉挑選了香奈兒的招牌軟呢套裝出席，Oversized的剪裁及螢光綠的髮型，同樣顛覆一般女星的搭配，在紅毯上也呈現出不同世代的觀點。大戒指 今年紅毯最搶鏡另外，女星們過往的紅毯珠寶配搭曾流行大件澎湃的項鍊、大型垂墜耳環，但今年搶眼的戒指似乎成為新寵。像是芮妮齊薇格穿單肩白色亮片合身禮服，妝髮乾淨俐落、手上僅配戴David Webb的白色水晶大戒指，優雅脫俗。布麗拉森除了配戴BVLGARI的Divas'Dream系列頂級鑽石耳環之外，還混搭了多個Serpenti系列戒指，讓她更加閃耀動人。娜塔莉波曼身上訂製服細節帶有暖心意義之外，手上配戴的卡地亞頂級珠寶系列黃鑽戒指也很吸睛，還能與服裝色彩呼應。,聯合報
2020,2,12,莎莉賽隆 最美活體小金人,內容摘要：44歲南非影后莎莉賽隆（Charlize Theron）以《重磅腥聞》角逐奧斯卡最佳女主角失利、無緣再封后。但她心情不受影響，出席會後派對時身穿金色Dior流蘇禮服，閃閃動人，展露修長窈窕的好身材，被粉絲大讚儼然是行走的小金人。,蘋果日報
2019,3,6,楊紫瓊飛巴黎挺夏姿 秋冬深情「鑲守」優雅充滿運動感,才剛擔任完奧斯卡頒獎人，楊紫瓊接著飛往巴黎，力挺好友王陳彩霞在東京宮舉辦的2019 SHIATZY CHEN（夏姿．陳）秋冬時裝大秀。楊紫瓊多次在大型紅毯穿上品牌禮服，她認為這次新品既女性化又充滿運動感，「很多女孩子會很開心，因為不需要穿高跟鞋就能展現女性優雅。」SHIATZY CHEN本季概念為「鑲守」，以苗族背兒帶（母親背負孩子所用的包布）與傳說中的龍頭魚身、鳳凰、生命之花、九個太陽等神話圖騰為意象，讓外套有太陽紋車格、裙裝多了潮流飾帶、連身小帽上飛有立體蝴蝶刺繡，並有釘珠、蕾絲拼接在金屬紗線營與獨家開版布料上創造繁複層次。鞋履設計上，SHIATZY CHEN呼應苗族神話中的「遷徙」文化，將邁步移動的想法發展出皮革軍靴、運動短靴、過膝長靴等各式靴型，流露年輕奔放的運動節奏。 ,中國時報
2019,2,26,奧斯卡紅毯 眾星BlingBling自備光環 浪漫粉紅 珠寶撐氣場,今年奧斯卡金像獎紅毯BlingBling金屬感亮片禮服當道，女星們猶如自備光環，巧扮紅毯發光體。其中艾瑪史東（Emma Stone）、艾美亞當斯（Amy Adams）、布莉拉森（Brie Larson）、珍妮佛羅培茲更是穿上亮片金屬感鱗片的緊身禮服走紅毯，有如自在悠游紅毯的美人魚。艾瑪史東扮美人魚艾瑪史東一襲路易威登（Louis Vuitton）金屬色格紋網狀禮服，飛簷造型的墊肩設計是一大亮點，並以亮片、珍珠和珠子釘繡，如美人魚身上閃閃發亮的鱗片，被評為紅毯最美麗的焦點。艾美亞當斯也不遑多讓，一襲Versace魚鱗狀刺繡曳地禮服，完美緊身的剪裁勾勒曼妙身材，搭配卡地亞（Cartier）骨董系列珠寶，渾身閃閃動人。珍妮佛羅培茲穿Tom Ford設計的亮銀色高領亮片禮服走紅毯，鱗片閃閃發光，豔光四射。以《不存在的房間》拿下雙影后的布莉拉森則穿上Celine銀色亮片開高叉禮服，扼頸式的設計讓她顯得更加纖瘦。以《一個巨星的誕生》拿下最佳原創歌曲的女神卡卡，這回走奧斯卡紅毯可是有備而來，她身穿一襲Alexander McQueen黑色曳地禮服，脖子上佩戴的項鍊是昔日奧黛麗赫本拍攝《第凡內早餐》宣傳時佩戴的128.54克拉黃鑽項鍊，要價3000萬美金（約9億台幣），有了昔日奧斯卡影后的珠寶加持，奪獎的意圖十分明顯。亞洲富豪準婆媳決戰在《瘋狂亞洲富豪》中飾演對立準婆媳的楊紫瓊和吳恬敏（Constance Wu），在紅毯上再度分庭抗禮。楊紫瓊身穿Elie Saab金色超低V領刺繡禮服，佩戴蕭邦珠寶（Chopard）和Richard Mille鑽石女表，一對大克拉數的鑽石耳環恐怕要價不菲，再加上一只寬版鑽石手鐲，更是貴氣逼人，氣壓全場。吳恬敏則走小清新路線，一襲黃色Versace雪紡禮服，十分唯美夢幻。她還刻意梳著青春洋溢的馬尾，好讓耳際的Swarovski垂墜耳環更加凸顯。以往西方人多把粉紅禮服視為禁忌，認為粉紅太過幼稚俗氣，難登大雅之堂，不過近來粉紅禮服逐漸受到女星喜愛，只要搭配的珠寶夠分量，一樣能撐起氣場。茱莉亞羅勃茲穿Elie Saab斜肩粉色禮服搭台灣珠寶設計師趙心綺CINDY CHAO設計的孔克珠耳環和四季系列手鐲，豔驚四座。莎拉波羅森（Sarah Paulson）也穿一襲粉紅Brandon Maxwell禮服，佩戴海瑞溫斯頓（Harry Winston）錦領式鑽石項鍊，立刻貴氣逼人。 ,中國時報
2019,3,1,【流行消費】奧斯卡女星比美 看誰最會妝,"香緹卡慈善頰彩盤#彩蝶祝福blisee，1,550元。露西征戰奧斯卡紅毯的妝容由彩妝師Jo Baker打造，她提到：「我想擺脫以往紅毯上冷冰冰的形象，為露西打造一個雋永無瑕，猶如2019版葛莉絲凱莉的完美妝容。」Jo Baker使用的是香緹卡產品做為妝前保養及彩妝。底妝使用「未來肌膚粉底」，粉嫩頰彩與眼彩使用同色系的「慈善頰彩盤─彩蝶祝福Blisee」；紫色絲緞唇彩是「花妍香頌唇膏─柔幻紫藤Wisteria」與紫色禮服相呼應。莎莉‧賽隆身穿冰藍色迪奧禮服高雅大方，搶眼的唇妝成亮點。女神莎莉‧賽隆（Charlize Theron）身為迪奧香水代言人的她，這次妝容使用的是迪奧「超完美持久柔光粉底液#2N」打造光澤感底妝，眼妝部分，則使用迪奧「專業後台眼影盤#001」，搶眼的橘紅色唇彩則是4／1日即將在台上市的迪奧「癮誘超模巨星唇膏#639 RIVIERA STAR」。 ",自由時報
2019,2,27,女神卡卡破冰瑪丹娜磨鼻子 坎達兒珍娜該邊見客,女神卡卡和瑪丹娜在會後派對世紀破冰。奧斯卡頒獎典禮前天落幕，大會端出華麗嘉賓名單助陣，約有2960萬人收看，比去年多出310萬人、上升約12%，不過雖有升幅，今年仍是史上第2低收視。麥莉穿著深V黑色亮片禮服辣秀美胸。另外，女神卡卡和瑪丹娜不和多年，兩人竟在派對上上演世紀破冰，一見面就「磨鼻子」打招呼，還親密的抱在一起有說有笑，瑪丹娜還在IG曬出合照，認證她們已言歸於好。 ,自由時報
2019,2,26,（奧斯卡星光）楊紫瓊深V開超低 比利波特穿裙比美,比利波特身穿黑色西裝長裙禮服和男友一起走紅毯。,自由時報
2019,3,1,紅毯風格大不同 比狂 比美 比貴氣, 年初「紅毯季」期間多場影展與頒獎典禮，除了上周末於美國洛杉磯登場的奧斯卡，還有在奧斯卡前兩天於巴黎頒發的「法國奧斯卡」凱薩獎，以及二月中的 「英國奧斯卡」英國影藝學院電影獎BAFTA，除了受邀的明星級電影工作者名單不同，明星華服珠寶競豔的紅毯裝扮也很不一樣！由英國威廉王子擔任總裁的英國奧斯卡BAFTA，並不侷限於英國電影，是比較偏向鼓勵與教育的主辦單位，一直以來都有英國皇室的贊助。因為有公主王子出席，當然頒獎典禮晚宴服與頂級珠寶都少不了。不過從同樣有出席BAFTA和奧斯卡的明星可以看出，端莊貴氣是英國的紅毯風格，美國奧斯卡就以搶鏡為優先考量，誇張才是最大贏家。例如拿下最佳女配角的瑞秋懷茲，以一襲粉膚色的仙氣紗裙長禮服搭配卡地亞鑽石耳環與祖母綠鑽戒走BAFTA紅毯，展現柔美的女人味；不過在奧斯卡走紅毯的時候，她選擇了鮮紅色的搶眼紀梵希禮服，並將卡地亞的古董珠寶當作髮飾配戴，頗有話題性。而在倫敦時以棗紅色V領Prada緞面禮服搭配粉紅色彩寶耳環的艾美亞當斯，到了奧斯卡就改穿貼身的性感凡賽斯銀白禮服，搭配卡地亞鑽石項鍊與當作鍊墜的骨董胸針，將視覺焦點聚在胸前。除了艾美亞當斯，在以娛樂效果、吸睛搶曝光為優先的奧斯卡紅毯上，也有不少女星選擇配戴大型的頂級珠寶項鍊；這也是在歐洲頒獎典禮上較為少見的。身穿Dior水藍色露背禮服的莎莉賽隆，就在繞頸兩圈的寶格麗Serpenti 頂級鑽石項鍊之上，更堆疊了一條大克拉的全鑽項鍊。女神卡卡更直接祭出 128.54克拉Tiffany傳奇黃鑽重新鑲嵌的鑽石項鍊，是奧黛麗赫本曾經配戴過的同一枚傳奇鑽石，浮誇程度蔚為話題。而在奧斯卡前於巴黎登場的凱薩獎，女星紅毯禮服幾乎全數以黑色為主，貼身展現曲線，不浮誇也不暴露，珠寶更清一色鑽石耳環搭配鑽戒，以恰到好處的點綴以凸顯個人特色。像是拿下最佳女主角的Lea Drucker，穿著黑色珠繡的合身Alexandre Vauthier 高級訂製服，搭配寶詩龍（Boucheron）白天鵝鑽石耳環與紅碧璽蛇型戒指。全黑配白鑽的還有另一位入圍最佳女主角的Elodie Bouchez，Saint Laurent黑色薄紗禮服搭配卡地亞鑽石耳環與手環。曾經演出楊德昌導演《麻將》的法國女星維吉尼亞拉朵嫣，身穿黑色薄紗禮服搭配寶詩龍鑽石耳環，而身穿Alaïa黑色斜肩緞面禮服的莫妮卡貝魯奇也只簡單搭配一對卡地亞尖晶石鑽石耳環。擔任評委會主席的英國女演員克莉絲汀史考特湯瑪斯（Kristin Scott Thomas）則以綠色的Dior高級訂製服讓這次的紅毯不那麼黑，不過選擇梵克雅寶耳環與戒指的她，珠寶的搭配還是不脫凱薩獎的耳環戒指時尚法則。,聯合報
2019,3,1,Kelly Talk：女神卡卡大膽善變 唯一專情TUDOR,相對於舞台上的多變造型，女神卡卡腕間只鍾情TUDOR碧灣Black Bay系列錶款。Black Bay 36錶款，36mm精鋼錶殼，搭載2824型自動上鍊機芯。8萬2500元Black Bay面盤染藍女神卡卡在舞台上有著超乎想像的多變造型，私下也喜歡透過配件來塑造個人形象，甚至還曾在時尚大片中，同時一手配戴3枚錶款入鏡，彰顯我行我素、不與人同的特色。可經典、可誇張的女神卡卡，亦鍾愛呼應她個人品味的TUDOR碧灣Black Bay系列，這枚汲取1950年代品牌潛水錶為靈感的錶款，將「雪花」指針、圓形時標等復古元素，清晰呈現於蔚藍錶盤之上，而錶冠鐫刻之玫瑰圖騰，則彰顯了品牌的光榮歷史，貼心推出的32或36mm小巧錶徑，更讓手腕纖細的佩戴者們，同時兼具優雅及運動風采。,蘋果日報
2019,2,26,擒最佳原創歌曲 女神卡卡初抱小金人,內容摘要：「搞怪女王」女神卡卡（Lady Gaga）以《一個巨星的誕生》(A Star Is Born)角逐奧斯卡影后失敗，但以該片主題曲《擱淺帶》(Shallow)獲頒最佳原創歌曲獎，首度擁抱小金人。她還沒上台就已捧臉哭泣，致詞時激動地說：「重點不是得獎，而是不要放棄。」接著感謝兼任編、導、演的布萊利庫柏：「這世上除了你沒有人可以和我合唱這首歌！」2人昨深情款款演唱該曲，成為頒獎典禮亮點之一。卡卡昨穿Alexander McQueen黑色禮服，搭配128.54克拉的Tiffany& Co黃鑽項鍊亮相星光大道。這條項鍊上次由名人佩戴是1962年奧黛麗赫本（Audrey Hepburn）拍《第凡內早餐》海報時，1972年以500萬美元（換算今日幣值約9300萬元台幣）起標拍賣，但無人出價。女神卡卡以奧黛麗赫本《第凡內早餐》經典造型為靈感，穿Alexander McQueen禮服搭配赫本戴過的9億元黃鑽項鍊。法新社卡卡看著剛到手的小金人，欣喜若狂。法新社,蘋果日報
2018,3,6,瑪格羅比 老娘叫銀白女神 小珍妮佛化身自光體 妮可基嫚靠腰蝴蝶結...... 深V美炸自己做主,服裝，向來是種宣示。奧斯卡熠熠明星身穿華裝走紅毯，不僅只是為了爭妍鬥麗，在衣香鬢影的奢華之中，其實也傳遞了一些訊息，讓人得以窺見流行時尚、社會議題和「性自主」的大趨勢。黑潮退散 穿美美才是「性自主」傳統女權主義主張「賣弄性感就是物化女性」的論調，已經過時了，女人穿美美才是「性自主」，符合女權主流。今年的奧斯卡紅毯雖仍籠罩在性騷擾醜聞的陰影，但女星已拋開黑色的哀悼與悲情，不願自怨自艾，反倒要大鳴大放、發光發亮，紛紛穿亮色系禮服，甚至裝飾閃亮水晶與亮片的禮服。今年的奧斯卡紅毯不再一片黑壓壓；瑪格羅比穿白色香奈兒訂製服搭鍊帶水晶包，登上奧斯卡紅毯女神；艾瑪史東則穿LV深紅色帥氣褲裝走紅毯，展現女強人氣勢；最開心的莫過於開雲集團老闆娘莎瑪海耶克，她特別選穿GUCCI粉紫色禮服和要價逾400萬美金的Harry Winston珠寶走紅毯。有趣的是，今年奧斯卡紅毯上穿亮片禮服的女星比以往多，如神力女超人蓋兒加朵穿GIVENCHY亮片禮服、珍妮佛勞倫斯穿DIOR亮片禮服，紛紛「自備光環」閃爆紅毯。薑是老的辣熟女女星完勝紅毯熟女女星是今年奧斯卡的另一個亮點，68歲的梅姨、80歲的珍芳達、72歲的海倫米蘭等，皆以不凡的時尚品味和氣勢贏得掌聲。其中年逾半百的妮可基嫚身穿亞曼尼藍色禮服搭OMEGA腕表，再度展現時尚功力。拿下最佳女配角獎的艾莉森珍妮則以一襲Reem Acra紅色禮服，贏得如潮佳評，珊卓布拉克穿LV黑銀色亮面禮服同樣令人驚豔，證明了薑是老的辣。 ,中國時報
2018,3,9,【流行消費】艾瑪帥氣褲裝 紅潤頰彩鬥美紅毯,艾瑪‧史東妝前保養使用Kiehl’s經典產品。第90屆奧斯卡金像獎頒獎典禮日前於美國洛杉磯舉行，眾女星以絕美禮服搭配精緻妝容，成為紅毯吸睛焦點，好萊塢甜姐兒艾瑪‧史東此外，Rachel Goodwin使用Kiehl’s經典保養產品，替艾瑪‧史東做足妝前打底工作，包含今年1月最新推出的「瞬效修護精油果凍面膜」，能立即改善皮膚乾燥暗沉，讓肌膚水潤；而在眼、唇部保養部分，則使用Kiehl’s經典的「1號護唇膏」以及鐵粉最喜愛的「酪梨眼霜」，使色彩服貼更好上妝。瑪格‧羅比身著由卡爾‧拉格斐創作的長禮服，搽上香奈兒最新春妝登場。「小丑女」瑪格‧羅比（Margot Robbie）成為香奈兒新任品牌大使，她穿著量身訂作的白色喬其紗刺繡高級訂製禮服、佩戴香奈兒高級珠寶現身紅毯。清新典雅的妝容，使用春妝最新推出的「香奈兒COCO 柔霧唇頰露」#414溫柔玫瑰，百搭的玫瑰裸色，唇頰兩用，呈現半霧面的自然妝感。甜姐兒艾瑪‧史東的妝容展現充滿光澤感的絕佳好氣色。 ,
2018,3,7,【流行消費】奧斯卡男星袖魅力 萬寶龍陪襯榮耀時刻,"萬寶龍Star Classique系列玫瑰金自動腕錶，326,900元。第90屆奧斯卡金像獎頒獎典禮日前於美國洛杉磯圓滿落幕，一向受到名流青睞的萬寶龍（Montblanc）登上紅毯造型的要角，以其精緻的腕錶令與會者「袖」出魅力。以「逃出絕命鎮」（Get Out）拿下「最佳原創劇本」的導演兼編劇喬登‧皮爾（Jordan Peele）即以萬寶龍Star Classique系列玫瑰金自動腕錶陪伴人生重要時刻。萬寶龍Meisterstück Heritage大師傑作傳承系列脈搏偵測儀腕錶，961,000元，全球限量90只。喬登‧皮爾在本屆奧斯卡頒獎典禮以萬寶龍Star Classique系列玫瑰金自動腕錶配襯白色晚宴服，當他接下「小金人」、緊握獎座發表得獎感言，萬寶龍文學家系列威廉莎士比亞金色圓形袖釦則從袖口低調顯露，配上腕錶相得益彰，同時襯托一身典雅造型與出色品味。 萬寶龍文學家系列威廉莎士比亞金色PVD圓形袖釦，10,400元。演出「以你的名字呼喚我」（Call Me By Your Name）的美國男星艾米‧漢默（Armie Hammer）也以萬寶龍Meisterstück Heritage大師傑作傳承系列脈搏偵測儀腕錶搭配酒紅色麂絨紳裝出征紅毯，時尚品味展露無遺。艾米‧漢默為酒紅色麂絨紳裝搭配萬寶龍Meisterstück Heritage大師傑作傳承系列脈搏偵測儀腕錶。喬登‧皮爾身穿白色西裝上台領獎，露出所佩戴的萬寶龍Star Classique系列玫瑰金自動腕錶。",自由時報
2018,3,6,《奧斯卡紅毯》粉嫩瑟夏激凸 被虧像孕婦,瑟夏羅南的粉紅色平口禮服不好駕馭。以《淑女鳥》入圍奧斯卡的潛力新星瑟夏羅南，氣質清新的她身穿粉紅色平口禮服登場，顏色雖青春粉嫩，但緞面材質不僅讓她胸部糗激凸，下襬蓬鬆拖地的剪裁，更讓整體造型有如浴袍一般，有網友還酸她像是懷孕婦女，「衣Q」差強人意。,自由時報
